Date,Time,T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens
2017/09/07,21:08:00,01,8895,8774,0,8895,8774,124.12,-0.41,7063,31.18,nan,745,
2017/09/07,21:08:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:08:00,03,9500,9364,1,9501,9365,96.15,0.12,10924,31.78,nan,745,
2017/09/07,21:08:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.85,nan,826,
2017/09/07,21:09:00,01,8895,8774,0,8895,8774,124.12,-0.41,7063,31.18,nan,745,
2017/09/07,21:09:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:09:00,03,9500,9364,1,9501,9365,96.15,0.12,10924,31.78,nan,745,
2017/09/07,21:09:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.85,nan,826,
2017/09/07,21:10:00,01,8895,8774,0,8895,8774,124.12,-0.41,7063,31.18,nan,745,
2017/09/07,21:10:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:10:00,03,9501,9365,1,9502,9365,96.15,0.12,10923,31.78,nan,745,
2017/09/07,21:10:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.85,nan,826,
2017/09/07,21:11:00,01,8895,8774,0,8895,8774,124.12,-0.41,7063,31.18,nan,745,
2017/09/07,21:11:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:11:00,03,9500,9364,1,9501,9365,96.14,0.13,10924,31.78,nan,745,
2017/09/07,21:11:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.85,nan,826,
2017/09/07,21:12:00,01,8895,8774,0,8895,8774,124.12,-0.41,7063,31.18,nan,745,
2017/09/07,21:12:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:12:00,03,9500,9364,1,9501,9365,96.14,0.13,10924,31.78,nan,745,
2017/09/07,21:12:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.85,nan,826,
2017/09/07,21:13:00,01,8893,8772,0,8893,8772,124.10,-0.41,7065,31.18,nan,745,
2017/09/07,21:13:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:13:00,03,9498,9362,1,9499,9363,96.13,0.13,10926,31.78,nan,745,
2017/09/07,21:13:00,04,20167,19941,0,20167,19941,133.52,-0.45,11525,32.85,nan,826,
2017/09/07,21:14:00,01,8891,8770,0,8891,8770,124.08,-0.41,7067,31.18,nan,745,
2017/09/07,21:14:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:14:00,03,9497,9361,1,9498,9362,96.12,0.13,10927,31.78,nan,745,
2017/09/07,21:14:00,04,20166,19941,0,20166,19941,133.51,-0.46,11526,32.84,nan,826,
2017/09/07,21:15:00,01,8891,8770,0,8891,8770,124.08,-0.41,7067,31.18,nan,745,
2017/09/07,21:15:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:15:00,03,9498,9361,1,9498,9362,96.12,0.13,10927,31.78,nan,745,
2017/09/07,21:15:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:16:00,01,8884,8763,0,8884,8763,124.01,-0.41,7075,31.18,nan,745,
2017/09/07,21:16:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:16:00,03,9498,9362,1,9499,9363,96.13,0.13,10926,31.78,nan,745,
2017/09/07,21:16:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:17:00,01,8884,8763,0,8884,8763,124.01,-0.41,7075,31.18,nan,745,
2017/09/07,21:17:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:17:00,03,9498,9361,1,9499,9362,96.12,0.13,10926,31.78,nan,745,
2017/09/07,21:17:00,04,20166,19941,0,20166,19941,133.51,-0.46,11526,32.84,nan,826,
2017/09/07,21:18:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:18:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:18:00,03,9498,9362,1,9499,9363,96.13,0.13,10926,31.78,nan,745,
2017/09/07,21:18:00,04,20166,19940,0,20166,19940,133.51,-0.46,11526,32.84,nan,826,
2017/09/07,21:19:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:19:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:19:00,03,9498,9362,1,9499,9363,96.13,0.13,10926,31.78,nan,745,
2017/09/07,21:19:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:20:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:20:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:20:00,03,9497,9361,1,9498,9362,96.12,0.13,10927,31.78,nan,745,
2017/09/07,21:20:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:21:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:21:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:21:00,03,9497,9361,1,9498,9362,96.12,0.13,10927,31.78,nan,745,
2017/09/07,21:21:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:22:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:22:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:22:00,03,9497,9361,1,9498,9362,96.12,0.12,10927,31.78,nan,745,
2017/09/07,21:22:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:23:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:23:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:23:00,03,9497,9361,1,9498,9362,96.12,0.13,10927,31.78,nan,745,
2017/09/07,21:23:00,04,20167,19941,0,20167,19941,133.51,-0.46,11525,32.84,nan,826,
2017/09/07,21:24:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:24:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:24:00,03,9496,9360,1,9497,9361,96.11,0.13,10928,31.78,nan,745,
2017/09/07,21:24:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:25:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:25:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:25:00,03,9496,9360,1,9497,9361,96.11,0.12,10928,31.78,nan,745,
2017/09/07,21:25:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:26:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:26:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:26:00,03,9494,9358,1,9495,9358,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:26:00,04,20167,19941,0,20167,19941,133.51,-0.46,11525,32.84,nan,826,
2017/09/07,21:27:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:27:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:27:00,03,9494,9358,1,9495,9359,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:27:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:28:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:28:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:28:00,03,9494,9358,1,9495,9359,96.09,0.12,10930,31.78,nan,745,
2017/09/07,21:28:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:29:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:29:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:29:00,03,9494,9358,1,9495,9359,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:29:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:30:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:30:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:30:00,03,9494,9358,1,9495,9359,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:30:00,04,20167,19941,0,20167,19941,133.51,-0.46,11525,32.84,nan,826,
2017/09/07,21:31:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:31:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:31:00,03,9494,9358,1,9495,9358,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:31:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:32:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:32:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:32:00,03,9494,9358,1,9495,9359,96.09,0.13,10930,31.78,nan,745,
2017/09/07,21:32:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:33:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:33:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:33:00,03,9494,9358,1,9495,9359,96.09,0.12,10930,31.78,nan,745,
2017/09/07,21:33:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:34:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:34:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:34:00,03,9490,9354,1,9491,9355,96.06,0.12,10934,31.78,nan,745,
2017/09/07,21:34:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:35:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:35:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:35:00,03,9491,9355,1,9492,9356,96.06,0.12,10933,31.78,nan,745,
2017/09/07,21:35:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:36:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:36:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:36:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.78,nan,745,
2017/09/07,21:36:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:37:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:37:00,02,4676,4613,0,4676,4613,77.15,-0.22,11282,31.09,nan,745,
2017/09/07,21:37:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.78,nan,745,
2017/09/07,21:37:00,04,20167,19941,0,20167,19941,133.52,-0.46,11525,32.84,nan,826,
2017/09/07,21:38:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:38:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:38:00,03,9491,9354,1,9491,9355,96.06,0.13,10934,31.78,nan,745,
2017/09/07,21:38:00,04,20142,19917,0,20142,19917,133.38,-0.46,11550,32.84,nan,826,
2017/09/07,21:39:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:39:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:39:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.78,nan,745,
2017/09/07,21:39:00,04,20100,19875,0,20100,19875,133.15,-0.46,11592,32.84,nan,826,
2017/09/07,21:40:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:40:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:40:00,03,9491,9355,1,9492,9356,96.06,0.12,10933,31.78,nan,745,
2017/09/07,21:40:00,04,20075,19851,0,20075,19851,133.01,-0.46,11617,32.84,nan,826,
2017/09/07,21:41:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:41:00,02,4676,4613,0,4676,4613,77.14,-0.22,11282,31.09,nan,745,
2017/09/07,21:41:00,03,9491,9355,1,9492,9356,96.06,0.13,10933,31.78,nan,745,
2017/09/07,21:41:00,04,20046,19822,0,20046,19822,132.85,-0.46,11646,32.83,nan,826,
2017/09/07,21:42:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:42:00,02,4654,4591,0,4654,4591,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:42:00,03,9491,9355,1,9492,9356,96.06,0.13,10933,31.78,nan,745,
2017/09/07,21:42:00,04,20046,19822,0,20046,19822,132.85,-0.46,11646,32.84,nan,826,
2017/09/07,21:43:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:43:00,02,4656,4593,0,4656,4593,76.92,-0.22,11302,31.09,nan,745,
2017/09/07,21:43:00,03,9490,9354,1,9491,9355,96.06,0.12,10934,31.77,nan,745,
2017/09/07,21:43:00,04,20046,19822,0,20046,19822,132.85,-0.46,11646,32.84,nan,826,
2017/09/07,21:44:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:44:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:44:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.77,nan,745,
2017/09/07,21:44:00,04,20046,19822,0,20046,19822,132.85,-0.46,11646,32.84,nan,826,
2017/09/07,21:45:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:45:00,02,4654,4591,0,4654,4591,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:45:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.77,nan,745,
2017/09/07,21:45:00,04,20046,19822,0,20046,19822,132.86,-0.46,11646,32.84,nan,826,
2017/09/07,21:46:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:46:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:46:00,03,9491,9355,1,9492,9356,96.06,0.13,10933,31.78,nan,745,
2017/09/07,21:46:00,04,19997,19774,0,19997,19774,132.59,-0.46,11695,32.83,nan,826,
2017/09/07,21:47:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:47:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:47:00,03,9490,9354,1,9491,9355,96.06,0.13,10934,31.77,nan,745,
2017/09/07,21:47:00,04,19967,19743,0,19967,19743,132.43,-0.46,11725,32.83,nan,826,
2017/09/07,21:48:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:48:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,21:48:00,03,9489,9353,1,9490,9354,96.05,0.13,10935,31.77,nan,745,
2017/09/07,21:48:00,04,19967,19743,0,19967,19743,132.42,-0.46,11725,32.83,nan,826,
2017/09/07,21:49:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:49:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:49:00,03,9489,9353,1,9490,9354,96.05,0.13,10935,31.77,nan,745,
2017/09/07,21:49:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:50:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:50:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:50:00,03,9489,9353,1,9490,9354,96.05,0.12,10935,31.77,nan,745,
2017/09/07,21:50:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:51:00,01,8883,8763,0,8883,8763,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:51:00,02,4654,4592,0,4654,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:51:00,03,9489,9353,1,9490,9354,96.05,0.13,10935,31.77,nan,745,
2017/09/07,21:51:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:52:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:52:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,21:52:00,03,9489,9353,1,9490,9354,96.05,0.13,10935,31.77,nan,745,
2017/09/07,21:52:00,04,19967,19743,0,19967,19743,132.42,-0.46,11725,32.83,nan,826,
2017/09/07,21:53:00,01,8883,8762,0,8883,8762,124.00,-0.41,7075,31.18,nan,745,
2017/09/07,21:53:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:53:00,03,9489,9353,1,9490,9354,96.05,0.13,10935,31.77,nan,745,
2017/09/07,21:53:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:54:00,01,8876,8755,0,8876,8755,123.93,-0.41,7082,31.18,nan,745,
2017/09/07,21:54:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:54:00,03,9489,9353,1,9490,9354,96.05,0.12,10935,31.77,nan,745,
2017/09/07,21:54:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:55:00,01,8875,8754,0,8875,8754,123.92,-0.41,7083,31.18,nan,745,
2017/09/07,21:55:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,21:55:00,03,9486,9350,1,9487,9351,96.03,0.13,10938,31.77,nan,745,
2017/09/07,21:55:00,04,19967,19743,0,19967,19743,132.42,-0.46,11725,32.83,nan,826,
2017/09/07,21:56:00,01,8874,8753,0,8874,8753,123.91,-0.41,7084,31.18,nan,745,
2017/09/07,21:56:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:56:00,03,9487,9351,1,9488,9352,96.03,0.13,10937,31.77,nan,745,
2017/09/07,21:56:00,04,19967,19743,0,19967,19743,132.42,-0.46,11725,32.83,nan,826,
2017/09/07,21:57:00,01,8872,8751,0,8872,8751,123.89,-0.41,7086,31.18,nan,745,
2017/09/07,21:57:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,21:57:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,21:57:00,04,19967,19743,0,19967,19743,132.42,-0.46,11725,32.83,nan,826,
2017/09/07,21:58:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,21:58:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:58:00,03,9487,9351,1,9488,9352,96.03,0.13,10937,31.77,nan,745,
2017/09/07,21:58:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,21:59:00,01,8871,8750,0,8871,8750,123.87,-0.41,7087,31.18,nan,745,
2017/09/07,21:59:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,21:59:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,21:59:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:00:00,01,8871,8751,0,8871,8751,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:00:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:00:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:00:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:01:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:01:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,22:01:00,03,9487,9351,1,9488,9352,96.03,0.13,10937,31.77,nan,745,
2017/09/07,22:01:00,04,19967,19743,0,19967,19743,132.43,-0.46,11725,32.83,nan,826,
2017/09/07,22:02:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:02:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,22:02:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:02:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:03:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:03:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,22:03:00,03,9486,9350,1,9487,9351,96.03,0.13,10938,31.77,nan,745,
2017/09/07,22:03:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:04:00,01,8870,8750,0,8870,8750,123.87,-0.41,7088,31.18,nan,745,
2017/09/07,22:04:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,22:04:00,03,9487,9351,1,9488,9352,96.03,0.13,10937,31.77,nan,745,
2017/09/07,22:04:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:05:00,01,8870,8750,0,8870,8750,123.87,-0.41,7088,31.18,nan,745,
2017/09/07,22:05:00,02,4655,4592,0,4655,4592,76.90,-0.22,11303,31.09,nan,745,
2017/09/07,22:05:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:05:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:06:00,01,8871,8751,0,8871,8751,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:06:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:06:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:06:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:07:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:07:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:07:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:07:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:08:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:08:00,02,4654,4592,0,4654,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:08:00,03,9486,9350,1,9487,9351,96.03,0.13,10938,31.77,nan,745,
2017/09/07,22:08:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:09:00,01,8871,8751,0,8871,8751,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:09:00,02,4654,4592,0,4654,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:09:00,03,9487,9351,1,9488,9352,96.03,0.13,10937,31.77,nan,745,
2017/09/07,22:09:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:10:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:10:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,22:10:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:10:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:11:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:11:00,02,4655,4592,0,4655,4592,76.91,-0.22,11303,31.09,nan,745,
2017/09/07,22:11:00,03,9486,9350,1,9487,9351,96.03,0.13,10938,31.77,nan,745,
2017/09/07,22:11:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:12:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:12:00,02,4655,4592,0,4655,4592,76.90,-0.22,11304,31.09,nan,745,
2017/09/07,22:12:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:12:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:13:00,01,8871,8750,0,8871,8750,123.87,-0.41,7087,31.18,nan,745,
2017/09/07,22:13:00,02,4647,4584,0,4647,4584,76.82,-0.22,11311,31.09,nan,745,
2017/09/07,22:13:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:13:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:14:00,01,8871,8750,0,8871,8750,123.87,-0.41,7087,31.18,nan,745,
2017/09/07,22:14:00,02,4646,4583,0,4646,4583,76.81,-0.22,11312,31.09,nan,745,
2017/09/07,22:14:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:14:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:15:00,01,8871,8750,0,8871,8750,123.88,-0.41,7087,31.18,nan,745,
2017/09/07,22:15:00,02,4645,4583,0,4645,4583,76.80,-0.22,11313,31.09,nan,745,
2017/09/07,22:15:00,03,9486,9350,1,9487,9351,96.02,0.13,10938,31.77,nan,745,
2017/09/07,22:15:00,04,19966,19743,0,19966,19743,132.42,-0.46,11726,32.83,nan,826,
2017/09/07,22:16:00,01,8871,8750,0,8871,8750,123.87,-0.41,7087,31.18,nan,745,
